7ca7635d03ff,580.80,0.03,1678414721
7ca7635d03ff,603.15,0.03,1678414724
7ca7635d03ff,592.29,0.03,1678414728
7ca7635d03ff,721.04,0.03,1678414732
7ca7635d03ff,760.46,0.03,1678414736
7ca7635d03ff,632.80,0.03,1678414740
7ca7635d03ff,596.18,0.03,1678414744
7ca7635d03ff,625.89,0.03,1678414748
7ca7635d03ff,668.81,0.03,1678414753
7ca7635d03ff,625.21,0.03,1678414757
7ca7635d03ff,809.95,0.03,1678414761
7ca7635d03ff,738.96,0.03,1678414765
7ca7635d03ff,649.87,0.03,1678414769
7ca7635d03ff,681.36,0.03,1678414773
7ca7635d03ff,653.40,0.03,1678414777
7ca7635d03ff,644.52,0.03,1678414781
7ca7635d03ff,615.17,0.03,1678414785
7ca7635d03ff,617.40,0.03,1678414789
7ca7635d03ff,626.65,0.03,1678414793
7ca7635d03ff,696.28,0.03,1678414797
7ca7635d03ff,722.98,0.03,1678414801
7ca7635d03ff,654.11,0.03,1678414805
7ca7635d03ff,700.64,0.03,1678414809
7ca7635d03ff,671.55,0.03,1678414813
7ca7635d03ff,805.59,0.03,1678414817
7ca7635d03ff,816.07,0.03,1678414821
7ca7635d03ff,692.47,0.03,1678414825
7ca7635d03ff,764.13,0.03,1678414829
7ca7635d03ff,727.04,0.03,1678414833
7ca7635d03ff,735.96,0.03,1678414837
7ca7635d03ff,755.73,0.03,1678414841
7ca7635d03ff,622.39,0.03,1678414845
7ca7635d03ff,843.13,0.03,1678414849
7ca7635d03ff,593.67,0.03,1678414853
7ca7635d03ff,758.76,0.03,1678414857
7ca7635d03ff,579.34,0.03,1678414861
7ca7635d03ff,725.33,0.03,1678414865
7ca7635d03ff,700.58,0.03,1678414869
7ca7635d03ff,746.26,0.03,1678414873
7ca7635d03ff,805.99,0.03,1678414877
7ca7635d03ff,775.44,0.03,1678414881
7ca7635d03ff,613.24,0.03,1678414885
7ca7635d03ff,561.50,0.03,1678414889
7ca7635d03ff,768.90,0.04,1678414893
7ca7635d03ff,645.39,0.04,1678414897
7ca7635d03ff,721.24,0.04,1678414902
7ca7635d03ff,698.49,0.04,1678414906
7ca7635d03ff,603.77,0.04,1678414910
7ca7635d03ff,758.63,0.04,1678414914
7ca7635d03ff,767.87,0.04,1678414918
7ca7635d03ff,722.54,0.04,1678414922
7ca7635d03ff,665.95,0.04,1678414926
7ca7635d03ff,705.67,0.04,1678414930
7ca7635d03ff,595.84,0.04,1678414934
7ca7635d03ff,659.01,0.04,1678414938
7ca7635d03ff,662.23,0.04,1678414942
7ca7635d03ff,613.71,0.04,1678414946
7ca7635d03ff,671.98,0.04,1678414950
7ca7635d03ff,679.05,0.04,1678414954
7ca7635d03ff,656.01,0.04,1678414958
7ca7635d03ff,658.02,0.04,1678414962
7ca7635d03ff,611.83,0.04,1678414966
7ca7635d03ff,658.12,0.04,1678414970
7ca7635d03ff,742.02,0.04,1678414974
7ca7635d03ff,611.29,0.04,1678414978
7ca7635d03ff,606.80,0.04,1678414982
7ca7635d03ff,720.56,0.04,1678414986
7ca7635d03ff,667.30,0.04,1678414990
7ca7635d03ff,669.08,0.04,1678414994
7ca7635d03ff,656.10,0.04,1678414998
7ca7635d03ff,642.04,0.04,1678415002
7ca7635d03ff,664.95,0.04,1678415006
7ca7635d03ff,701.41,0.04,1678415010
7ca7635d03ff,632.18,0.04,1678415014
7ca7635d03ff,581.42,0.04,1678415018
7ca7635d03ff,658.85,0.04,1678415022
7ca7635d03ff,674.17,0.04,1678415026
7ca7635d03ff,773.11,0.04,1678415030
7ca7635d03ff,687.70,0.04,1678415034
7ca7635d03ff,671.16,0.04,1678415038
7ca7635d03ff,693.80,0.04,1678415042
7ca7635d03ff,749.43,0.04,1678415046
7ca7635d03ff,683.05,0.04,1678415050
7ca7635d03ff,626.90,0.04,1678415055
7ca7635d03ff,565.89,0.04,1678415059
7ca7635d03ff,707.61,0.04,1678415063
7ca7635d03ff,665.60,0.04,1678415067
7ca7635d03ff,662.90,0.04,1678415071
7ca7635d03ff,739.71,0.04,1678415075
7ca7635d03ff,716.94,0.04,1678415079
7ca7635d03ff,707.16,0.04,1678415083
7ca7635d03ff,490.67,0.04,1678415087
7ca7635d03ff,583.44,0.04,1678415091
