9e7816438fd0,0.00,0.04,1678441755
9e7816438fd0,0.00,0.04,1678441759
9e7816438fd0,0.05,0.04,1678441763
9e7816438fd0,1008.99,0.20,1678441767
9e7816438fd0,3509.43,0.21,1678441771
9e7816438fd0,3243.19,0.21,1678441775
9e7816438fd0,3236.92,0.20,1678441779
9e7816438fd0,3309.63,0.20,1678441783
9e7816438fd0,3463.67,0.20,1678441787
9e7816438fd0,3592.87,0.20,1678441791
9e7816438fd0,3549.32,0.21,1678441795
9e7816438fd0,3519.44,0.25,1678441799
9e7816438fd0,3416.20,0.20,1678441803
9e7816438fd0,3500.05,0.22,1678441807
9e7816438fd0,3515.01,0.21,1678441811
9e7816438fd0,3448.07,0.20,1678441815
9e7816438fd0,3471.77,0.23,1678441819
9e7816438fd0,3552.64,0.23,1678441823
9e7816438fd0,3583.49,0.20,1678441827
9e7816438fd0,3570.91,0.20,1678441831
9e7816438fd0,3444.91,0.20,1678441835
9e7816438fd0,3496.76,0.20,1678441839
9e7816438fd0,3428.47,0.20,1678441843
9e7816438fd0,3465.00,0.21,1678441847
9e7816438fd0,3475.85,0.20,1678441851
9e7816438fd0,3497.03,0.21,1678441855
9e7816438fd0,3504.19,0.23,1678441859
9e7816438fd0,3449.78,0.20,1678441863
9e7816438fd0,3526.80,0.20,1678441867
9e7816438fd0,3475.20,0.21,1678441871
9e7816438fd0,3427.63,0.21,1678441875
9e7816438fd0,3355.94,0.20,1678441879
9e7816438fd0,3503.16,0.21,1678441883
9e7816438fd0,3399.47,0.20,1678441887
9e7816438fd0,3505.13,0.20,1678441891
9e7816438fd0,4038.59,0.21,1678441895
9e7816438fd0,3469.99,0.20,1678441899
9e7816438fd0,3083.79,0.20,1678441904
9e7816438fd0,3580.76,0.20,1678441908
9e7816438fd0,3386.93,0.23,1678441912
9e7816438fd0,4294.43,0.20,1678441916
9e7816438fd0,3576.78,0.20,1678441920
9e7816438fd0,3493.58,0.20,1678441924
9e7816438fd0,3815.64,0.20,1678441928
9e7816438fd0,3190.01,0.20,1678441932
9e7816438fd0,3502.38,0.20,1678441936
9e7816438fd0,3492.01,0.24,1678441940
9e7816438fd0,3875.47,0.22,1678441944
9e7816438fd0,3443.76,0.22,1678441948
9e7816438fd0,3395.37,0.20,1678441952
9e7816438fd0,3401.09,0.04,1678441956
9e7816438fd0,0.00,0.04,1678441960
