Linear Regression,0.9536163470210343,27914078.718225647
Lasso Regression,0.9698060213250503,18170994.378799476
Ridge Regression,0.9414027875171651,35264303.19440793
ElasticNet Regression,0.9445463454139644,33372483.189925984
Bayesian Ridge Regression,-0.22013513949174257,734287753.1894904
Huber Regressor,0.9475294221174448,31577242.138919935
Orthogonal Matching Pursuit,0.9311607616101167,41428041.90496406
Theil-Sen Regressor,0.9603270759329317,23875504.71483001
