Linear Regression,0.992238438538384,0.023983376108256446
Lasso Regression,0.910027952555947,0.27801537921872643
Ridge Regression,0.9211803756433603,0.24355417463423706
ElasticNet Regression,0.8728605765541319,0.3928632950687578
Bayesian Ridge Regression,0.992253516106472,0.023936786129159893
Huber Regressor,0.7362498637846987,0.8149930586439544
Orthogonal Matching Pursuit,0.7144930996677614,0.8822218835776536
Theil-Sen Regressor,0.9895632015462892,0.032249910526290074
