0.009851361716666666,0.009995138511183511
0.009951444655555556,0.00986024532559914
0.007067682755555556,0.007058788853306887
0.008753969980555555,0.00986770560414148
0.011428821811111113,0.011348936799546096
0.007130810341666667,0.0070720030912474995
0.007036484094444444,0.007037181069007914
0.009992758772222221,0.009994686721605962
0.011132308252777778,0.011351029954179597
0.009958559372222222,0.009926542135972612
0.009916732247222221,0.010023150361108565
0.011520190872222223,0.011355859242311478
0.011032339933333333,0.011446144190881562
