318,1.89643,1.49,3.59644,2.22,6.82040,3.30
324,2.11964,1.50,4.49287,2.25,9.52327,3.37
306,3.3625,1.52,11.3064,2.31,38.0177,3.51
300,2.1,1.33,4.4,1.76,9.2,2.35
312,1.99464,1.34,3.97858,1.79,7.93585,2.40
306,1.78571,1.36,3.18876,1.84,5.69420,2.51
306,1.89643,1.38,3.59644,1.90,6.82040,2.62
294,1.99643,1.39,3.98573,1.93,7.95723,2.68
288,1.89107,1.40,3.57614,1.96,6.76274,2.74
312,1.78571,1.42,3.18876,2.01,5.69420,2.86
312,3.8875,1.43,15.1126,2.04,58.7504,2.92
312,4.01964,1.45,16.15750,2.10,64.94735,3.04
318,3.78036,1.46,14.29112,2.13,54.02558,3.11
312,5.4625,1.48,29.8389,2.19,162.9950,3.24
312,4.01786,1.49,16.14319,2.22,64.86111,3.30
318,3.8875,1.35,15.1126,1.82,58.7504,2.46
300,2.41786,1.37,5.84604,1.87,14.13492,2.57
312,2.00714,1.39,4.02861,1.93,8.08598,2.68
312,1.99643,1.41,3.98573,1.98,7.95723,2.80
300,1.89107,1.42,3.57614,2.01,6.76274,2.86
300,2.10179,1.44,4.41752,2.07,9.28470,2.98
312,1.99643,1.45,3.98573,2.10,7.95723,3.04
288,2.20714,1.46,4.87146,2.13,10.75200,3.11
306,9.66429,1.33,93.39850,1.76,902.63020,2.35
312,5.35714,1.35,28.69894,1.82,153.74428,2.46
318,4.83036,1.36,23.33237,1.84,112.70378,2.51
318,4.41071,1.37,19.45436,1.87,85.80755,2.57
288,12.7107,1.39,161.5618,1.93,2053.5647,2.68
318,7.35357,1.41,54.07499,1.98,397.64423,2.80
312,5.02321,1.42,25.23263,2.01,126.74884,2.86
306,4.51607,1.43,20.39488,2.04,92.10474,2.92
306,2.10179,1.32,4.41752,1.74,9.28470,2.29
324,2.10179,1.33,4.41752,1.76,9.28470,2.35
306,4.83214,1.36,23.34957,1.84,112.82842,2.51
312,4.51607,1.37,20.39488,1.87,92.10474,2.57
312,1.89107,1.37,3.57614,1.87,6.76274,2.57
306,1.99643,1.38,3.98573,1.90,7.95723,2.62
312,2.3125,1.42,5.3476,2.01,12.3664,2.86
300,1.89107,1.43,3.57614,2.04,6.76274,2.92
312,23.3304,1.37,544.3075,1.87,12698.9131,2.57
426,19.2232,1.40,369.5314,1.96,7103.5763,2.74
402,25.2036,1.42,635.2214,2.01,16009.8674,2.86
378,75.7911,1.44,5744.2908,2.07,435366.1214,2.98
684,96.6768,1.46,9346.4036,2.13,903580.3971,3.11
606,97.4339,1.49,9493.3648,2.22,924975.5633,3.30
714,101.548,1.37,10311.996,1.87,1047162.600,2.57
690,99.1125,1.39,9823.2876,1.93,973610.5978,2.68
696,99.4357,1.54,9887.4584,2.37,983166.3506,3.65
660,98.8732,1.57,9775.9096,2.46,966575.4727,3.86
618,100.109,1.61,10021.811,2.59,1003273.565,4.17
648,99.1179,1.34,9824.3581,1.79,973769.7437,2.40
666,99.6536,1.38,9930.8399,1.90,989643.9563,2.62
666,99.2286,1.36,9846.3150,1.84,977036.0583,2.51
558,84.9357,1.39,7214.0731,1.93,612732.3515,2.68
534,92.85,1.42,8621.12,2.01,800471.22,2.86
522,90.4,1.44,8172.1,2.07,738763.2,2.98
492,82.8071,1.47,6857.0158,2.16,567809.5939,3.17
504,93.5286,1.49,8747.5990,2.22,818150.6895,3.30
510,86.2643,1.53,7441.5294,2.34,641938.3293,3.58
522,81.7036,1.55,6675.4782,2.40,545410.6049,3.72
528,96.875,1.54,9384.765,2.37,909149.169,3.65
468,99.1143,1.57,9823.6444,2.46,973663.6445,3.86
480,97.2036,1.59,9448.5398,2.52,918432.0884,4.01
498,98.4286,1.62,9688.1892,2.62,953594.9091,4.25
474,98.7714,1.64,9755.7894,2.68,963592.9828,4.41
510,97.0964,1.68,9427.7108,2.82,915396.7879,4.74
486,95.9857,1.70,9213.2546,2.89,884340.6924,4.91
456,96.2,1.51,9254.4,2.28,890277.1,3.44
486,96.5357,1.54,9319.1413,2.37,899629.8359,3.65
486,97.2179,1.36,9451.3200,1.84,918837.4904,2.51
480,96.3214,1.39,9277.8120,1.93,893651.8502,2.68
498,95.75,1.42,9168.06,2.01,877841.98,2.86
474,98.1107,1.38,9625.7094,1.90,944385.0925,2.62
498,97.1071,1.41,9429.7888,1.98,915699.4508,2.80
510,98.8714,1.44,9775.5537,2.07,966522.6838,2.98
474,97.8821,1.47,9580.9055,2.16,937799.1502,3.17
480,101.905,1.50,10384.629,2.25,1058245.620,3.37
456,92.6357,1.53,8581.3729,2.34,794941.4868,3.58
492,100.961,1.56,10193.123,2.43,1029107.943,3.79
492,99.2143,1.59,9843.4773,2.52,976613.7123,4.01
486,97.9893,1.62,9601.9029,2.62,940883.7452,4.25
498,96.3107,1.58,9275.7509,2.49,893354.0655,3.94
486,98.4321,1.61,9688.8783,2.59,953696.6387,4.17
474,97.7643,1.65,9557.8583,2.72,934417.3315,4.49
456,98.4357,1.68,9689.5870,2.82,953801.2824,4.74
456,98.2107,1.71,9645.3415,2.92,947275.7497,5.00
498,102.264,1.74,10457.925,3.02,1069469.313,5.26
480,96.325,1.76,9278.505,3.09,893752.054,5.45
474,94.6429,1.79,8957.2785,3.20,847742.8152,5.73
486,101.905,1.82,10384.629,3.31,1058245.620,6.02
492,97.9929,1.61,9602.6084,2.59,940987.4496,4.17
480,98.5393,1.63,9709.9936,2.65,956815.9767,4.33
564,98,1.66,9604,2.75,941192,4.57
480,86.3786,1.72,7461.2625,2.95,644493.4122,5.08
552,86.8429,1.75,7541.6892,3.06,654942.1680,5.35
492,91.7321,1.54,8414.7781,2.37,771905.2726,3.65
486,91.4018,1.57,8354.2890,2.46,763597.0562,3.86
492,83.5929,1.59,6987.7729,2.52,584128.2037,4.01
522,88.1679,1.62,7773.5785,2.62,685380.0998,4.25
534,92.8429,1.65,8619.8040,2.72,800287.6082,4.49
504,99.5125,1.67,9902.7376,2.78,985446.1810,4.65
504,77.7929,1.56,6051.7352,2.43,470782.0382,3.79
546,90.7357,1.59,8232.9672,2.52,747024.0469,4.01
468,88.3893,1.61,7812.6683,2.59,690556.2869,4.17
534,89.6321,1.64,8033.9133,2.68,720096.5248,4.41
498,92.7464,1.66,8601.8947,2.75,797794.7678,4.57
540,88.3929,1.69,7813.3047,2.85,690640.6672,4.82
540,91.7429,1.72,8416.7597,2.95,772177.9435,5.08
534,80.025,1.56,6404.000,2.43,512480.150,3.79
504,95.875,1.55,9192.015,2.40,881284.498,3.72
492,94.4143,1.57,8914.0600,2.46,841614.7392,3.86
474,102.145,1.61,10433.601,2.59,1065740.176,4.17
486,91.75,1.63,8418.06,2.65,772357.23,4.33
480,95.8607,1.66,9189.2738,2.75,880890.2193,4.57
468,98.1071,1.53,9625.0030,2.34,944281.1387,3.58
474,98.7714,1.55,9755.7894,2.40,963592.9828,3.72
486,98.5429,1.41,9710.7031,1.98,956920.8484,2.80
480,97.2143,1.43,9450.6201,2.04,918735.4199,2.92
492,96.0964,1.46,9234.5180,2.13,887403.9444,3.11
498,96.7679,1.49,9364.0264,2.22,906137.1770,3.30
468,96.7679,1.51,9364.0264,2.28,906137.1770,3.44
468,97.325,1.54,9472.155,2.37,921877.546,3.65
498,97.6464,1.57,9534.8194,2.46,931040.7922,3.86
486,96.325,1.54,9278.505,2.37,893752.054,3.65
498,94.1857,1.57,8870.9460,2.46,835516.2666,3.86
480,95.0893,1.61,9041.9749,2.59,859795.0709,4.17
480,96.7536,1.63,9361.2591,2.65,905735.5197,4.33
504,78.2357,1.68,6120.8247,2.82,478867.0092,4.74
510,90.6143,1.73,8210.9513,2.99,744029.6102,5.17
534,87.95,1.76,7735.20,3.09,680311.05,5.45
534,90.9464,1.58,8271.2476,2.49,752240.1993,3.94
480,92.5071,1.61,8557.5635,2.59,791635.3871,4.17
546,75.3214,1.64,5673.3132,2.68,427321.9002,4.41
522,83.9286,1.66,7044.0098,2.75,591193.8891,4.57
486,91.1786,1.70,8313.5370,2.89,758016.6736,4.91
